Format,RaceBox CSV
Data Source,RaceBox 25121861
Date UTC,2026-05-29T18:52:22+00:00
Date,29/05/2026
Time,06/52/22
Session Index,3
Session Type,Track
Track,Custom Track
Configuration,
Laps,14
Best Lap Time,42.636
Incomplete lap, 6.323, sectors, 0,0,0,0,6.323
Lap 1, 46.974, sectors, 8.02,17.572,12.464,0,8.918
Lap 2, 43.133, sectors, 7.538,17.411,11.195,0,6.989
Lap 3, 42.9, sectors, 7.528,17.277,11.213,0,6.882
Lap 4, 42.972, sectors, 7.49,17.394,11.14,0,6.948
Lap 5, 43.019, sectors, 7.516,17.473,11.111,0,6.919
Lap 6, 42.722, sectors, 7.476,17.303,11.07,0,6.873
Lap 7, 42.828, sectors, 7.544,17.33,11.046,0,6.908
Lap 8, 43.047, sectors, 7.611,17.509,11.032,0,6.895
Lap 9, 42.765, sectors, 7.59,17.291,10.993,0,6.891
Lap 10, 42.636, sectors, 7.579,17.259,10.971,0,6.827
Lap 11, 47.63, sectors, 7.584,17.392,15.402,0,7.252
Lap 12, 43.249, sectors, 7.664,17.637,11.024,0,6.924
Lap 13, 42.746, sectors, 7.478,17.324,11.074,0,6.870
Lap 14, 42.798, sectors, 7.607,17.317,11.03,0,6.844
Incomplete lap, 66.458, sectors, 8.687,0,21.711,0,36.060

Record,Time,Latitude,Longitude,Altitude (m),Speed (m/s),GForceX (g),GForceY (g),GForceZ (g),Lap,Heading
4797,2026-05-29T19:00:21.800Z,50.3729835,30.4640606,176.7,10.92,0.296,0.224,0.768,11,18.19
4798,2026-05-29T19:00:21.900Z,50.3729930,30.4640657,176.7,11.08,0.283,0.237,0.704,11,18.86
4799,2026-05-29T19:00:22.000Z,50.3730025,30.4640711,176.7,11.18,0.108,0.292,0.773,11,20.25
4800,2026-05-29T19:00:22.100Z,50.3730121,30.4640769,176.7,11.40,-0.126,0.349,0.916,11,20.76
4801,2026-05-29T19:00:22.200Z,50.3730217,30.4640830,176.7,11.46,-0.189,0.197,0.853,11,22.08
4802,2026-05-29T19:00:22.300Z,50.3730313,30.4640895,176.7,11.60,-0.095,-0.059,0.871,11,23.23
4803,2026-05-29T19:00:22.400Z,50.3730410,30.4640963,176.7,11.82,-0.206,-0.136,0.936,11,24.12
4804,2026-05-29T19:00:22.500Z,50.3730508,30.4641034,176.7,12.00,-0.241,-0.157,0.922,11,25.03
4805,2026-05-29T19:00:22.600Z,50.3730605,30.4641108,176.8,11.94,-0.240,-0.176,0.927,11,26.03
4806,2026-05-29T19:00:22.700Z,50.3730703,30.4641186,176.8,12.28,-0.195,-0.152,0.993,11,26.60
4807,2026-05-29T19:00:22.800Z,50.3730801,30.4641266,176.8,12.24,-0.059,0.064,0.852,11,27.61
4808,2026-05-29T19:00:22.900Z,50.3730899,30.4641349,176.8,12.40,0.098,0.207,0.631,11,28.27
4809,2026-05-29T19:00:23.000Z,50.3730998,30.4641433,176.8,12.56,0.021,0.235,0.626,11,28.39
4810,2026-05-29T19:00:23.100Z,50.3731098,30.4641518,176.8,12.56,0.056,0.139,0.580,11,28.59
4811,2026-05-29T19:00:23.200Z,50.3731199,30.4641608,176.8,12.88,0.145,0.005,0.392,11,29.47
4812,2026-05-29T19:00:23.300Z,50.3731299,30.4641698,176.8,12.82,0.040,-0.032,0.531,11,29.80
4813,2026-05-29T19:00:23.400Z,50.3731400,30.4641792,176.8,13.00,0.078,-0.065,0.624,11,30.86
4814,2026-05-29T19:00:23.500Z,50.3731501,30.4641888,176.8,13.20,0.242,-0.195,0.657,11,31.22
4815,2026-05-29T19:00:23.600Z,50.3731603,30.4641989,176.8,13.33,0.389,-0.140,0.755,11,32.15
4816,2026-05-29T19:00:23.700Z,50.3731703,30.4642091,176.8,13.26,0.372,0.039,0.869,11,33.02
4817,2026-05-29T19:00:23.800Z,50.3731803,30.4642196,176.8,13.47,0.281,0.058,0.846,11,33.85
4818,2026-05-29T19:00:23.900Z,50.3731902,30.4642303,176.8,13.46,0.176,0.045,0.920,11,34.65
4819,2026-05-29T19:00:24.000Z,50.3732002,30.4642414,176.8,13.61,0.018,0.138,0.888,11,35.34
4820,2026-05-29T19:00:24.100Z,50.3732101,30.4642528,176.7,13.75,-0.276,0.201,0.929,11,36.03
4821,2026-05-29T19:00:24.200Z,50.3732201,30.4642644,176.7,13.77,-0.164,0.108,0.841,11,36.71
4822,2026-05-29T19:00:24.300Z,50.3732299,30.4642764,176.7,13.85,-0.126,-0.028,0.915,11,37.64
4823,2026-05-29T19:00:24.400Z,50.3732399,30.4642887,176.8,14.08,-0.144,-0.101,0.932,11,38.29
4824,2026-05-29T19:00:24.500Z,50.3732496,30.4643012,176.8,14.00,0.116,-0.232,0.943,11,39.28
4825,2026-05-29T19:00:24.600Z,50.3732592,30.4643141,176.7,14.19,0.200,-0.351,0.862,11,40.56
4826,2026-05-29T19:00:24.700Z,50.3732689,30.4643273,176.7,14.30,-0.013,-0.271,0.968,11,40.94
4827,2026-05-29T19:00:24.800Z,50.3732786,30.4643408,176.7,14.37,0.080,-0.149,0.784,11,41.65
4828,2026-05-29T19:00:24.900Z,50.3732881,30.4643544,176.8,14.31,0.086,-0.076,0.771,11,42.49
4829,2026-05-29T19:00:25.000Z,50.3732975,30.4643684,176.8,14.44,0.015,0.135,0.694,11,43.27
4830,2026-05-29T19:00:25.100Z,50.3733070,30.4643825,176.8,14.50,0.078,0.178,0.749,11,43.78
4831,2026-05-29T19:00:25.200Z,50.3733164,30.4643971,176.8,14.79,0.346,0.128,0.542,11,44.56
4832,2026-05-29T19:00:25.300Z,50.3733256,30.4644117,176.8,14.59,0.202,0.093,0.751,11,45.27
4833,2026-05-29T19:00:25.400Z,50.3733348,30.4644269,176.8,14.82,0.237,-0.009,0.749,11,46.69
4834,2026-05-29T19:00:25.500Z,50.3733436,30.4644427,176.8,14.92,0.174,-0.052,0.791,11,48.68
4835,2026-05-29T19:00:25.600Z,50.3733519,30.4644585,176.8,14.65,0.355,-0.106,0.699,11,50.44
4836,2026-05-29T19:00:25.700Z,50.3733603,30.4644748,176.8,14.91,0.077,-0.215,0.912,11,51.37
4837,2026-05-29T19:00:25.800Z,50.3733678,30.4644923,176.8,14.97,0.079,-0.175,0.797,11,55.39
4838,2026-05-29T19:00:25.900Z,50.3733750,30.4645096,176.8,14.81,0.141,-0.110,0.884,11,56.61
4839,2026-05-29T19:00:26.000Z,50.3733810,30.4645281,176.8,14.83,0.273,-0.267,0.984,11,62.19
4840,2026-05-29T19:00:26.100Z,50.3733867,30.4645471,176.8,14.87,0.078,-0.328,1.078,11,64.68
4841,2026-05-29T19:00:26.200Z,50.3733915,30.4645664,176.8,14.76,0.256,-0.286,0.989,11,67.88
4842,2026-05-29T19:00:26.300Z,50.3733954,30.4645862,176.8,14.73,0.425,-0.481,0.982,11,72.32
4843,2026-05-29T19:00:26.400Z,50.3733983,30.4646063,176.9,14.70,0.549,-0.593,0.862,11,76.43
4844,2026-05-29T19:00:26.500Z,50.3734009,30.4646266,177.0,14.74,0.453,-0.524,0.783,11,78.33
4845,2026-05-29T19:00:26.600Z,50.3734021,30.4646469,177.0,14.61,0.468,-0.598,0.729,11,83.70
4846,2026-05-29T19:00:26.700Z,50.3734027,30.4646677,177.0,14.82,0.517,-0.649,0.634,11,86.89
4847,2026-05-29T19:00:26.800Z,50.3734028,30.4646884,177.0,14.74,0.429,-0.614,0.693,11,89.22
4848,2026-05-29T19:00:26.900Z,50.3734020,30.4647091,177.0,14.80,0.208,-0.673,0.753,11,92.67
4849,2026-05-29T19:00:27.000Z,50.3734009,30.4647300,177.0,14.85,0.388,-0.641,0.524,11,94.59
4850,2026-05-29T19:00:27.100Z,50.3733992,30.4647503,177.1,14.58,0.434,-0.532,0.598,11,97.44
4851,2026-05-29T19:00:27.200Z,50.3733968,30.4647711,177.1,15.04,0.434,-0.532,0.598,11,99.94
4852,2026-05-29T19:00:27.300Z,50.3733940,30.4647912,177.1,14.72,0.549,-0.332,0.545,11,102.21
4853,2026-05-29T19:00:27.400Z,50.3733902,30.4648113,177.1,14.92,0.454,-0.411,0.693,11,106.14
4854,2026-05-29T19:00:27.500Z,50.3733863,30.4648312,177.1,14.83,0.550,-0.180,0.637,11,106.93
4855,2026-05-29T19:00:27.600Z,50.3733814,30.4648508,177.1,14.92,0.323,-0.376,0.741,11,110.49
4856,2026-05-29T19:00:27.700Z,50.3733760,30.4648699,177.1,14.92,0.453,-0.381,0.736,11,113.18
4857,2026-05-29T19:00:27.800Z,50.3733701,30.4648886,177.1,14.81,0.615,-0.423,0.640,11,116.12
4858,2026-05-29T19:00:27.900Z,50.3733635,30.4649065,177.1,14.78,0.424,-0.412,0.711,11,119.49
4859,2026-05-29T19:00:28.000Z,50.3733560,30.4649243,177.1,14.98,0.404,-0.581,0.701,11,122.68
4860,2026-05-29T19:00:28.100Z,50.3733482,30.4649409,177.1,14.69,0.737,-0.356,0.626,11,125.81
4861,2026-05-29T19:00:28.200Z,50.3733395,30.4649568,177.0,14.86,0.607,-0.330,0.651,11,129.87
4862,2026-05-29T19:00:28.300Z,50.3733303,30.4649719,177.0,14.77,0.542,-0.298,0.667,11,132.98
4863,2026-05-29T19:00:28.400Z,50.3733204,30.4649858,177.0,14.64,0.788,-0.303,0.587,11,136.99
4864,2026-05-29T19:00:28.500Z,50.3733098,30.4649985,177.0,14.75,0.793,-0.228,0.604,11,141.24
4865,2026-05-29T19:00:28.600Z,50.3732990,30.4650105,176.9,14.63,0.748,-0.347,0.677,11,143.97
4866,2026-05-29T19:00:28.700Z,50.3732875,30.4650205,176.9,14.52,0.757,-0.473,0.711,11,149.56
4867,2026-05-29T19:00:28.800Z,50.3732759,30.4650297,177.0,14.52,0.852,-0.545,0.719,11,152.66
4868,2026-05-29T19:00:28.900Z,50.3732639,30.4650369,177.0,14.28,0.741,-0.560,0.747,11,158.11
4869,2026-05-29T19:00:29.000Z,50.3732515,30.4650432,177.0,14.45,0.748,-0.513,0.688,11,161.61
4870,2026-05-29T19:00:29.100Z,50.3732390,30.4650487,177.0,14.41,0.753,-0.450,0.739,11,164.12
4871,2026-05-29T19:00:29.200Z,50.3732263,30.4650518,176.9,14.21,0.701,-0.422,0.834,12,170.37
4872,2026-05-29T19:00:29.300Z,50.3732136,30.4650540,176.9,14.18,0.576,-0.491,0.849,12,173.34
4873,2026-05-29T19:00:29.400Z,50.3732007,30.4650547,176.9,14.27,0.620,-0.564,0.796,12,177.65
4874,2026-05-29T19:00:29.500Z,50.3731880,30.4650542,176.9,14.15,0.497,-0.659,0.919,12,181.14
4875,2026-05-29T19:00:29.600Z,50.3731753,30.4650519,176.9,14.15,0.387,-0.813,0.973,12,185.93
4876,2026-05-29T19:00:29.700Z,50.3731628,30.4650485,176.9,14.20,0.477,-0.807,0.847,12,189.28
4877,2026-05-29T19:00:29.800Z,50.3731504,30.4650436,176.9,14.17,0.534,-0.691,0.866,12,193.46
4878,2026-05-29T19:00:29.900Z,50.3731383,30.4650376,176.9,14.08,0.324,-0.669,0.975,12,197.19
4879,2026-05-29T19:00:30.000Z,50.3731270,30.4650301,176.9,13.74,0.285,-0.705,0.932,12,202.29
4880,2026-05-29T19:00:30.100Z,50.3731163,30.4650223,176.9,13.27,0.169,-0.671,0.886,12,204.82
4881,2026-05-29T19:00:30.200Z,50.3731063,30.4650132,176.8,12.88,-0.005,-0.791,0.948,12,210.08
4882,2026-05-29T19:00:30.300Z,50.3730982,30.4650031,176.8,11.75,-0.268,-0.728,0.844,12,217.58
4883,2026-05-29T19:00:30.400Z,50.3730898,30.4649933,176.7,11.73,-0.199,-0.411,0.779,12,216.59
4884,2026-05-29T19:00:30.500Z,50.3730830,30.4649830,176.8,10.79,-0.056,-0.293,0.657,12,222.71
4885,2026-05-29T19:00:30.600Z,50.3730767,30.4649719,176.7,10.70,0.093,-0.026,0.650,12,228.01
4886,2026-05-29T19:00:30.700Z,50.3730714,30.4649615,176.8,9.62,0.073,0.245,0.744,12,230.36
4887,2026-05-29T19:00:30.800Z,50.3730674,30.4649514,176.8,8.68,0.177,0.269,0.889,12,235.85
4888,2026-05-29T19:00:30.900Z,50.3730635,30.4649412,176.7,8.72,0.384,0.277,0.951,12,239.21
4889,2026-05-29T19:00:31.000Z,50.3730613,30.4649310,176.8,7.74,0.340,0.243,1.145,12,245.71
4890,2026-05-29T19:00:31.100Z,50.3730600,30.4649206,176.8,7.62,0.311,0.084,1.028,12,254.13
4891,2026-05-29T19:00:31.200Z,50.3730596,30.4649120,176.8,6.45,0.343,-0.030,1.043,12,260.15
4892,2026-05-29T19:00:31.300Z,50.3730600,30.4649023,176.8,6.88,0.337,-0.335,1.216,12,269.73
4893,2026-05-29T19:00:31.400Z,50.3730613,30.4648933,176.7,6.70,0.246,-0.344,1.084,12,278.12
4894,2026-05-29T19:00:31.500Z,50.3730634,30.4648845,176.8,6.61,0.143,-0.608,1.188,12,286.25
4895,2026-05-29T19:00:31.600Z,50.3730667,30.4648775,176.7,6.15,0.129,-0.471,1.251,12,297.90
4896,2026-05-29T19:00:31.700Z,50.3730705,30.4648699,176.8,6.69,0.239,-0.640,1.289,12,304.97
4897,2026-05-29T19:00:31.800Z,50.3730751,30.4648637,176.7,6.73,0.381,-0.255,1.076,12,314.52
4898,2026-05-29T19:00:31.900Z,50.3730801,30.4648584,176.7,6.70,0.198,-0.624,1.398,12,323.27
4899,2026-05-29T19:00:32.000Z,50.3730858,30.4648538,176.7,7.00,0.296,-0.313,1.253,12,330.35
4900,2026-05-29T19:00:32.100Z,50.3730920,30.4648496,176.7,7.30,0.198,-0.404,1.397,12,335.22
4901,2026-05-29T19:00:32.200Z,50.3730982,30.4648475,176.7,7.02,0.267,-0.193,1.208,12,344.65
4902,2026-05-29T19:00:32.300Z,50.3731050,30.4648452,176.7,7.52,0.143,-0.321,1.288,12,347.30
4903,2026-05-29T19:00:32.400Z,50.3731119,30.4648442,176.8,7.60,0.226,-0.196,1.124,12,353.48
4904,2026-05-29T19:00:32.500Z,50.3731190,30.4648442,176.8,7.73,0.155,-0.184,1.142,12,359.06
4905,2026-05-29T19:00:32.600Z,50.3731260,30.4648448,176.8,7.77,0.146,-0.261,1.081,12,2.71
4906,2026-05-29T19:00:32.700Z,50.3731333,30.4648466,176.8,8.05,0.072,-0.202,1.114,12,8.34
4907,2026-05-29T19:00:32.800Z,50.3731407,30.4648491,176.8,8.34,0.003,-0.221,1.064,12,11.52
4908,2026-05-29T19:00:32.900Z,50.3731481,30.4648523,176.8,8.46,0.127,-0.147,1.081,12,15.05
4909,2026-05-29T19:00:33.000Z,50.3731559,30.4648556,176.9,8.88,0.027,-0.176,1.012,12,15.61
4910,2026-05-29T19:00:33.100Z,50.3731636,30.4648589,176.9,8.86,-0.009,-0.028,0.965,12,15.62
4911,2026-05-29T19:00:33.200Z,50.3731716,30.4648622,176.9,9.17,-0.022,-0.011,0.974,12,14.60
4912,2026-05-29T19:00:33.300Z,50.3731798,30.4648649,176.9,9.29,0.135,0.133,0.900,12,11.99
4913,2026-05-29T19:00:33.400Z,50.3731881,30.4648674,176.9,9.39,-0.087,0.218,0.880,12,10.81
4914,2026-05-29T19:00:33.500Z,50.3731968,30.4648689,176.8,9.69,-0.065,0.451,0.954,12,6.00
4915,2026-05-29T19:00:33.600Z,50.3732051,30.4648683,176.8,9.44,0.066,0.553,0.917,12,357.96
4916,2026-05-29T19:00:33.700Z,50.3732139,30.4648687,176.9,9.58,-0.142,0.463,0.968,12,2.04
4917,2026-05-29T19:00:33.800Z,50.3732223,30.4648659,176.9,9.57,-0.308,0.683,1.007,12,349.21
4918,2026-05-29T19:00:33.900Z,50.3732305,30.4648615,176.8,9.81,-0.155,0.610,0.876,12,341.68
4919,2026-05-29T19:00:34.000Z,50.3732383,30.4648570,176.8,9.30,-0.364,0.585,0.870,12,340.42
4920,2026-05-29T19:00:34.100Z,50.3732459,30.4648508,176.8,9.61,-0.358,0.472,0.759,12,332.95
4921,2026-05-29T19:00:34.200Z,50.3732525,30.4648427,176.8,9.46,-0.280,0.760,0.654,12,323.50
4922,2026-05-29T19:00:34.300Z,50.3732590,30.4648340,176.8,9.52,-0.421,0.879,0.715,12,320.21
4923,2026-05-29T19:00:34.400Z,50.3732647,30.4648245,176.9,9.29,-0.146,1.112,0.595,12,314.24
4924,2026-05-29T19:00:34.500Z,50.3732695,30.4648131,176.8,9.65,-0.356,1.362,0.803,12,304.52
4925,2026-05-29T19:00:34.600Z,50.3732733,30.4648013,176.9,9.44,-0.241,1.033,0.789,12,298.54
4926,2026-05-29T19:00:34.700Z,50.3732766,30.4647890,176.8,9.54,-0.272,1.085,0.783,12,293.62
4927,2026-05-29T19:00:34.800Z,50.3732791,30.4647762,176.9,9.46,-0.200,1.152,0.777,12,287.97
4928,2026-05-29T19:00:34.900Z,50.3732807,30.4647628,176.8,9.69,-0.310,1.030,0.920,12,281.43
4929,2026-05-29T19:00:35.000Z,50.3732811,30.4647495,176.8,9.49,0.058,0.918,0.762,12,273.79
4930,2026-05-29T19:00:35.100Z,50.3732809,30.4647363,176.8,9.42,0.022,1.128,0.692,12,269.34
4931,2026-05-29T19:00:35.200Z,50.3732795,30.4647225,176.8,9.87,0.010,1.097,0.844,12,262.12
4932,2026-05-29T19:00:35.300Z,50.3732775,30.4647093,176.8,9.58,-0.056,1.266,0.913,12,257.20
4933,2026-05-29T19:00:35.400Z,50.3732742,30.4646964,176.9,9.82,0.018,1.055,0.939,12,248.79
4934,2026-05-29T19:00:35.500Z,50.3732704,30.4646833,176.8,10.17,-0.232,0.928,0.972,12,246.14
4935,2026-05-29T19:00:35.600Z,50.3732662,30.4646713,176.8,9.83,-0.313,0.808,0.980,12,242.04
4936,2026-05-29T19:00:35.700Z,50.3732610,30.4646592,176.8,10.31,-0.261,0.679,0.974,12,237.05
4937,2026-05-29T19:00:35.800Z,50.3732554,30.4646480,176.8,10.18,-0.175,0.536,0.825,12,232.29
4938,2026-05-29T19:00:35.900Z,50.3732490,30.4646371,176.7,10.48,-0.220,0.583,0.701,12,228.14
4939,2026-05-29T19:00:36.000Z,50.3732421,30.4646270,176.8,10.45,-0.185,0.655,0.763,12,223.14
4940,2026-05-29T19:00:36.100Z,50.3732347,30.4646172,176.8,10.73,-0.090,0.849,0.657,12,220.17
4941,2026-05-29T19:00:36.200Z,50.3732269,30.4646082,176.8,10.77,-0.173,0.867,0.588,12,216.45
4942,2026-05-29T19:00:36.300Z,50.3732187,30.4645994,176.8,11.01,-0.009,0.578,0.716,12,214.45
4943,2026-05-29T19:00:36.400Z,50.3732104,30.4645906,176.8,11.11,0.217,0.250,0.685,12,214.29
4944,2026-05-29T19:00:36.500Z,50.3732021,30.4645816,176.8,11.26,0.190,0.053,0.701,12,214.17
4945,2026-05-29T19:00:36.600Z,50.3731936,30.4645723,176.8,11.54,0.198,-0.254,0.886,12,214.79
4946,2026-05-29T19:00:36.700Z,50.3731853,30.4645627,176.8,11.51,0.367,-0.364,0.945,12,216.04
4947,2026-05-29T19:00:36.800Z,50.3731767,30.4645531,176.9,11.71,0.214,-0.261,0.962,12,215.77
4948,2026-05-29T19:00:36.900Z,50.3731678,30.4645442,176.9,11.74,0.034,-0.017,1.015,12,212.55
4949,2026-05-29T19:00:37.000Z,50.3731587,30.4645357,176.8,11.79,-0.108,0.135,0.889,12,210.94
4950,2026-05-29T19:00:37.100Z,50.3731496,30.4645278,176.9,11.68,-0.213,0.306,0.825,12,209.27
4951,2026-05-29T19:00:37.200Z,50.3731396,30.4645214,176.8,11.89,-0.369,0.420,0.835,12,202.80
4952,2026-05-29T19:00:37.300Z,50.3731296,30.4645150,176.8,12.05,-0.511,0.405,0.843,12,202.25
4953,2026-05-29T19:00:37.400Z,50.3731195,30.4645083,176.9,12.16,-0.524,0.376,0.867,12,202.79
4954,2026-05-29T19:00:37.500Z,50.3731093,30.4645017,176.9,12.24,-0.324,0.348,1.007,12,202.76
4955,2026-05-29T19:00:37.600Z,50.3730990,30.4644943,176.9,12.52,-0.118,0.148,0.970,12,204.63
4956,2026-05-29T19:00:37.700Z,50.3730887,30.4644874,176.8,12.55,-0.111,-0.028,0.939,12,203.11
4957,2026-05-29T19:00:37.800Z,50.3730782,30.4644806,176.8,12.56,0.027,0.080,0.912,12,202.54
4958,2026-05-29T19:00:37.900Z,50.3730674,30.4644748,176.8,12.72,0.179,0.185,0.682,12,199.28
4959,2026-05-29T19:00:38.000Z,50.3730564,30.4644702,176.8,12.61,0.463,0.175,0.527,12,195.42
4960,2026-05-29T19:00:38.100Z,50.3730456,30.4644654,176.7,12.55,0.392,0.576,0.529,12,195.61
4961,2026-05-29T19:00:38.200Z,50.3730344,30.4644639,176.7,12.51,0.238,0.792,0.530,12,185.83
4962,2026-05-29T19:00:38.300Z,50.3730233,30.4644623,176.7,12.41,0.188,0.755,0.350,12,185.37
4963,2026-05-29T19:00:38.400Z,50.3730123,30.4644625,176.7,12.32,-0.051,0.666,0.504,12,180.15
4964,2026-05-29T19:00:38.500Z,50.3730017,30.4644630,176.7,11.91,-0.374,0.902,0.500,12,178.27
4965,2026-05-29T19:00:38.600Z,50.3729917,30.4644643,176.7,11.32,-0.173,0.657,0.333,12,175.43
4966,2026-05-29T19:00:38.700Z,50.3729820,30.4644659,176.7,10.89,-0.060,0.517,0.302,12,174.45
4967,2026-05-29T19:00:38.800Z,50.3729728,30.4644691,176.8,10.65,0.041,0.700,0.435,12,168.27
4968,2026-05-29T19:00:38.900Z,50.3729632,30.4644735,176.8,11.06,-0.046,0.779,0.474,12,164.10
4969,2026-05-29T19:00:39.000Z,50.3729548,30.4644792,176.8,10.29,-0.035,0.690,0.616,12,157.71
4970,2026-05-29T19:00:39.100Z,50.3729457,30.4644853,176.7,10.97,-0.355,0.830,0.940,12,156.74
4971,2026-05-29T19:00:39.200Z,50.3729383,30.4644939,176.8,10.42,-0.347,0.901,0.820,12,145.44
4972,2026-05-29T19:00:39.300Z,50.3729308,30.4645032,176.8,10.60,-0.353,1.072,0.838,12,142.01
4973,2026-05-29T19:00:39.400Z,50.3729235,30.4645134,176.8,10.87,-0.078,1.013,0.805,12,138.26
4974,2026-05-29T19:00:39.500Z,50.3729170,30.4645243,176.8,10.69,0.023,0.883,0.686,12,133.58
4975,2026-05-29T19:00:39.600Z,50.3729108,30.4645365,176.8,11.04,-0.048,0.718,0.580,12,128.98
4976,2026-05-29T19:00:39.700Z,50.3729049,30.4645488,176.9,11.00,0.060,0.643,0.675,12,127.22
4977,2026-05-29T19:00:39.800Z,50.3728989,30.4645615,176.8,11.16,0.094,0.203,0.636,12,126.31
4978,2026-05-29T19:00:39.900Z,50.3728931,30.4645748,176.8,11.43,0.051,0.053,0.632,12,124.61
4979,2026-05-29T19:00:40.000Z,50.3728872,30.4645880,176.8,11.46,-0.308,0.038,0.768,12,124.93
4980,2026-05-29T19:00:40.100Z,50.3728813,30.4646015,176.9,11.61,-0.371,-0.035,0.899,12,124.51
4981,2026-05-29T19:00:40.200Z,50.3728755,30.4646152,176.9,11.71,-0.529,-0.008,0.837,12,124.04
4982,2026-05-29T19:00:40.300Z,50.3728691,30.4646287,176.9,11.97,-0.752,0.076,0.816,12,126.00
4983,2026-05-29T19:00:40.400Z,50.3728627,30.4646427,176.9,12.21,-0.832,0.274,0.813,12,125.81
4984,2026-05-29T19:00:40.500Z,50.3728566,30.4646563,177.0,11.82,-0.770,0.276,0.849,12,125.17
4985,2026-05-29T19:00:40.600Z,50.3728500,30.4646711,177.0,12.67,-0.632,0.315,0.588,12,124.80
4986,2026-05-29T19:00:40.700Z,50.3728440,30.4646850,177.0,12.12,-0.696,0.335,0.803,12,124.43
4987,2026-05-29T19:00:40.800Z,50.3728375,30.4646993,177.0,12.38,-0.824,0.441,1.009,12,124.89
4988,2026-05-29T19:00:40.900Z,50.3728313,30.4647133,177.0,12.17,-0.909,0.378,0.949,12,124.63
4989,2026-05-29T19:00:41.000Z,50.3728256,30.4647272,177.1,11.84,-0.784,0.612,0.823,12,123.89
4990,2026-05-29T19:00:41.100Z,50.3728197,30.4647417,177.1,12.22,-0.637,0.773,1.002,12,123.31
4991,2026-05-29T19:00:41.200Z,50.3728155,30.4647562,177.1,11.75,-0.117,0.777,0.613,12,120.02
4992,2026-05-29T19:00:41.300Z,50.3728139,30.4647726,177.1,11.41,0.226,0.836,0.698,12,112.78
4993,2026-05-29T19:00:41.400Z,50.3728119,30.4647892,177.1,11.48,0.278,0.951,0.617,12,108.60
4994,2026-05-29T19:00:41.500Z,50.3728123,30.4648058,177.1,10.95,0.074,0.751,0.615,12,100.16
4995,2026-05-29T19:00:41.600Z,50.3728120,30.4648217,177.2,10.85,0.074,0.751,0.615,12,96.43
4996,2026-05-29T19:00:41.700Z,50.3728126,30.4648373,177.2,10.71,-0.114,0.672,0.802,12,91.71
4997,2026-05-29T19:00:41.800Z,50.3728139,30.4648540,177.1,11.11,-0.296,0.892,0.789,12,87.41
4998,2026-05-29T19:00:41.900Z,50.3728156,30.4648705,177.0,10.95,-0.162,0.345,0.875,12,84.06
4999,2026-05-29T19:00:42.000Z,50.3728180,30.4648860,177.1,11.21,0.056,0.567,0.910,12,79.41
5000,2026-05-29T19:00:42.100Z,50.3728215,30.4648990,177.2,10.46,0.000,0.490,0.928,12,72.32
5001,2026-05-29T19:00:42.200Z,50.3728258,30.4649090,177.2,9.31,0.136,0.613,1.044,12,62.55
5002,2026-05-29T19:00:42.300Z,50.3728312,30.4649199,177.4,9.49,0.072,0.591,1.204,12,55.87
5003,2026-05-29T19:00:42.400Z,50.3728371,30.4649297,177.5,9.40,0.002,0.902,1.290,12,49.11
5004,2026-05-29T19:00:42.500Z,50.3728430,30.4649385,177.4,9.15,-0.051,0.715,1.288,12,44.36
5005,2026-05-29T19:00:42.600Z,50.3728496,30.4649456,177.4,9.15,-0.131,0.927,1.308,12,36.70
5006,2026-05-29T19:00:42.700Z,50.3728564,30.4649506,177.3,8.74,-0.058,0.950,1.204,12,26.27
5007,2026-05-29T19:00:42.800Z,50.3728636,30.4649552,177.3,8.75,-0.058,0.923,1.116,12,22.07
5008,2026-05-29T19:00:42.900Z,50.3728710,30.4649575,177.2,8.64,-0.100,1.008,1.022,12,11.79
5009,2026-05-29T19:00:43.000Z,50.3728785,30.4649582,177.2,8.56,-0.089,1.143,0.944,12,4.61
5010,2026-05-29T19:00:43.100Z,50.3728864,30.4649581,177.2,8.73,-0.094,1.027,0.885,12,359.69
5011,2026-05-29T19:00:43.200Z,50.3728935,30.4649561,177.1,8.34,-0.074,1.143,0.844,12,351.10
5012,2026-05-29T19:00:43.300Z,50.3729010,30.4649529,177.1,8.65,-0.053,1.031,0.799,12,344.77
5013,2026-05-29T19:00:43.400Z,50.3729082,30.4649488,177.2,8.62,-0.184,1.043,0.842,12,340.83
5014,2026-05-29T19:00:43.500Z,50.3729147,30.4649428,177.2,8.51,-0.057,1.118,0.791,12,331.71
5015,2026-05-29T19:00:43.600Z,50.3729212,30.4649362,177.2,8.74,-0.026,1.270,0.773,12,327.78
5016,2026-05-29T19:00:43.700Z,50.3729266,30.4649275,177.2,8.67,-0.082,1.200,0.825,12,317.61
5017,2026-05-29T19:00:43.800Z,50.3729316,30.4649188,177.2,8.39,-0.108,1.206,0.819,12,313.96
5018,2026-05-29T19:00:43.900Z,50.3729359,30.4649093,177.2,8.33,-0.049,1.278,0.868,12,308.02
5019,2026-05-29T19:00:44.000Z,50.3729391,30.4648985,177.2,8.45,-0.174,1.194,0.906,12,298.18
5020,2026-05-29T19:00:44.100Z,50.3729415,30.4648869,177.3,8.48,-0.153,1.046,1.017,12,290.23
5021,2026-05-29T19:00:44.200Z,50.3729432,30.4648756,177.4,8.24,-0.142,1.134,1.081,12,283.13
