Format,RaceBox CSV
Data Source,RaceBox 25121861
Date UTC,2026-05-29T18:25:07+00:00
Date,29/05/2026
Time,06/25/07
Session Index,1
Session Type,Track
Track,Custom Track
Configuration,
Laps,12
Best Lap Time,42.761
Incomplete lap, 5.09, sectors, 0,0,0,0,5.090
Lap 1, 44.652, sectors, 8.272,17.934,11.354,0,7.092
Lap 2, 43.377, sectors, 7.734,17.604,11.056,0,6.983
Lap 3, 43.479, sectors, 7.642,17.806,11.085,0,6.946
Lap 4, 42.946, sectors, 7.62,17.384,11.011,0,6.931
Lap 5, 43.883, sectors, 7.741,18.162,11.036,0,6.944
Lap 6, 42.983, sectors, 7.562,17.346,11.103,0,6.972
Lap 7, 42.761, sectors, 7.587,17.388,10.82,0,6.966
Lap 8, 43.854, sectors, 7.596,17.525,11.746,0,6.987
Lap 9, 43.032, sectors, 7.62,17.548,10.895,0,6.969
Lap 10, 42.992, sectors, 7.505,17.386,11.127,0,6.974
Lap 11, 42.774, sectors, 7.545,17.422,10.913,0,6.894
Lap 12, 43.227, sectors, 7.871,17.526,10.921,0,6.909
Incomplete lap, 69.75, sectors, 7.576,17.306,11.194,0,33.674

Record,Time,Latitude,Longitude,Altitude (m),Speed (m/s),GForceX (g),GForceY (g),GForceZ (g),Lap,Heading
892,2026-05-29T18:26:36.800Z,50.3733014,30.4643786,177.2,14.97,-0.539,-0.268,1.239,2,44.03
893,2026-05-29T18:26:36.900Z,50.3733111,30.4643938,177.3,15.15,-0.573,-0.356,1.245,2,45.04
894,2026-05-29T18:26:37.000Z,50.3733204,30.4644094,177.3,15.12,-0.534,-0.368,1.256,2,46.56
895,2026-05-29T18:26:37.100Z,50.3733295,30.4644254,177.3,15.19,-0.492,-0.325,1.230,2,47.92
896,2026-05-29T18:26:37.200Z,50.3733383,30.4644420,177.3,15.34,-0.436,-0.319,1.039,2,49.68
897,2026-05-29T18:26:37.300Z,50.3733464,30.4644589,177.2,15.13,-0.516,-0.278,1.188,2,52.51
898,2026-05-29T18:26:37.400Z,50.3733545,30.4644765,177.2,15.34,-0.633,-0.223,1.183,2,53.77
899,2026-05-29T18:26:37.500Z,50.3733623,30.4644944,177.2,15.38,-0.616,-0.381,1.153,2,55.38
900,2026-05-29T18:26:37.600Z,50.3733697,30.4645125,177.2,15.28,-0.715,-0.481,1.101,2,57.30
901,2026-05-29T18:26:37.700Z,50.3733765,30.4645315,177.2,15.55,-0.892,-0.591,1.217,2,60.28
902,2026-05-29T18:26:37.800Z,50.3733830,30.4645507,177.2,15.45,-0.612,-0.580,0.930,2,61.90
903,2026-05-29T18:26:37.900Z,50.3733889,30.4645702,177.2,15.37,-0.426,-0.835,0.995,2,64.28
904,2026-05-29T18:26:38.000Z,50.3733937,30.4645905,177.2,15.48,-0.726,-0.772,1.403,2,68.87
905,2026-05-29T18:26:38.100Z,50.3733981,30.4646107,177.2,15.24,-0.384,-0.543,1.435,2,70.93
906,2026-05-29T18:26:38.200Z,50.3734015,30.4646317,177.2,15.38,-0.006,-0.618,1.185,2,75.28
907,2026-05-29T18:26:38.300Z,50.3734040,30.4646527,177.2,15.22,-0.271,-0.816,1.519,2,78.87
908,2026-05-29T18:26:38.400Z,50.3734057,30.4646735,177.2,14.99,-0.093,-0.681,1.481,2,81.68
909,2026-05-29T18:26:38.500Z,50.3734062,30.4646947,177.2,15.10,0.362,-0.741,0.993,2,86.96
910,2026-05-29T18:26:38.600Z,50.3734062,30.4647160,177.2,15.09,0.143,-0.854,0.963,2,89.20
911,2026-05-29T18:26:38.700Z,50.3734055,30.4647366,177.2,14.74,0.090,-0.751,1.060,2,92.49
912,2026-05-29T18:26:38.800Z,50.3734031,30.4647575,177.2,15.09,0.324,-0.760,0.898,2,98.96
913,2026-05-29T18:26:38.900Z,50.3734010,30.4647778,177.3,14.68,0.077,-0.757,0.963,2,99.45
914,2026-05-29T18:26:39.000Z,50.3733974,30.4647981,177.3,14.88,0.262,-0.748,0.877,2,104.70
915,2026-05-29T18:26:39.100Z,50.3733934,30.4648178,177.3,14.72,0.607,-0.728,0.728,2,107.41
916,2026-05-29T18:26:39.200Z,50.3733883,30.4648370,177.3,14.72,0.438,-0.609,0.824,2,111.77
917,2026-05-29T18:26:39.300Z,50.3733826,30.4648557,177.3,14.71,0.145,-0.484,0.719,2,114.62
918,2026-05-29T18:26:39.400Z,50.3733765,30.4648742,177.3,14.76,0.399,-0.445,0.478,2,117.03
919,2026-05-29T18:26:39.500Z,50.3733695,30.4648914,177.3,14.42,0.105,-0.347,0.704,2,121.75
920,2026-05-29T18:26:39.600Z,50.3733619,30.4649085,177.2,14.78,-0.098,-0.427,0.836,2,125.05
921,2026-05-29T18:26:39.700Z,50.3733537,30.4649246,177.3,14.57,0.020,-0.513,0.779,2,128.25
922,2026-05-29T18:26:39.800Z,50.3733448,30.4649399,177.2,14.75,0.379,-0.575,0.668,2,131.86
923,2026-05-29T18:26:39.900Z,50.3733353,30.4649543,177.2,14.68,0.207,-0.675,0.896,2,135.50
924,2026-05-29T18:26:40.000Z,50.3733253,30.4649681,177.2,14.82,0.100,-0.735,0.935,2,138.84
925,2026-05-29T18:26:40.100Z,50.3733149,30.4649801,177.2,14.43,-0.056,-0.750,0.907,2,143.36
926,2026-05-29T18:26:40.200Z,50.3733039,30.4649921,177.2,14.84,-0.042,-0.657,0.992,2,144.73
927,2026-05-29T18:26:40.300Z,50.3732927,30.4650026,177.2,14.62,0.007,-0.640,0.921,2,148.83
928,2026-05-29T18:26:40.400Z,50.3732808,30.4650113,177.2,14.52,0.071,-0.643,0.739,2,154.54
929,2026-05-29T18:26:40.500Z,50.3732689,30.4650192,177.2,14.43,0.076,-0.586,0.900,2,156.79
930,2026-05-29T18:26:40.600Z,50.3732563,30.4650266,177.1,14.84,0.076,-0.586,0.900,2,159.08
931,2026-05-29T18:26:40.700Z,50.3732438,30.4650311,177.1,14.31,0.040,-0.469,0.980,2,166.51
932,2026-05-29T18:26:40.800Z,50.3732311,30.4650360,177.1,14.51,0.173,-0.386,0.955,2,166.08
933,2026-05-29T18:26:40.900Z,50.3732182,30.4650391,177.1,14.48,0.303,-0.340,0.889,3,170.95
934,2026-05-29T18:26:41.000Z,50.3732055,30.4650403,177.1,14.14,0.423,-0.458,0.634,3,175.73
935,2026-05-29T18:26:41.100Z,50.3731928,30.4650406,177.1,14.05,0.356,-0.589,0.619,3,179.02
936,2026-05-29T18:26:41.200Z,50.3731803,30.4650382,177.1,13.95,0.407,-0.877,0.404,3,186.58
937,2026-05-29T18:26:41.300Z,50.3731682,30.4650351,177.1,13.68,0.369,-0.754,0.392,3,188.94
938,2026-05-29T18:26:41.400Z,50.3731565,30.4650316,177.1,13.31,0.372,-0.940,0.134,3,190.63
939,2026-05-29T18:26:41.500Z,50.3731456,30.4650254,177.1,12.96,0.093,-0.902,0.284,3,199.19
940,2026-05-29T18:26:41.600Z,50.3731348,30.4650191,177.1,12.94,0.100,-0.717,0.121,3,199.96
941,2026-05-29T18:26:41.700Z,50.3731256,30.4650112,177.1,11.88,0.028,-0.592,0.288,3,207.54
942,2026-05-29T18:26:41.800Z,50.3731170,30.4650039,177.0,11.04,-0.212,-0.668,0.443,3,209.15
943,2026-05-29T18:26:41.900Z,50.3731090,30.4649952,177.0,10.88,-0.023,-0.323,0.446,3,214.41
944,2026-05-29T18:26:42.000Z,50.3731013,30.4649868,177.0,10.44,-0.031,-0.210,0.692,3,215.20
945,2026-05-29T18:26:42.100Z,50.3730947,30.4649773,177.1,9.95,-0.060,-0.075,0.946,3,222.34
946,2026-05-29T18:26:42.200Z,50.3730893,30.4649680,177.0,9.14,0.056,0.042,0.947,3,225.80
947,2026-05-29T18:26:42.300Z,50.3730838,30.4649579,177.0,9.39,0.154,-0.086,1.136,3,228.97
948,2026-05-29T18:26:42.400Z,50.3730809,30.4649470,177.0,8.49,-0.011,-0.106,1.133,3,245.13
949,2026-05-29T18:26:42.500Z,50.3730766,30.4649363,177.0,8.96,0.022,-0.315,1.130,3,238.55
950,2026-05-29T18:26:42.600Z,50.3730753,30.4649253,177.0,8.08,-0.237,-0.508,1.071,3,256.57
951,2026-05-29T18:26:42.700Z,50.3730742,30.4649144,177.0,7.92,-0.283,-0.680,1.214,3,260.73
952,2026-05-29T18:26:42.800Z,50.3730740,30.4649032,177.0,7.88,-0.335,-0.651,1.090,3,266.85
953,2026-05-29T18:26:42.900Z,50.3730749,30.4648926,176.9,7.76,-0.371,-0.655,1.347,3,275.82
954,2026-05-29T18:26:43.000Z,50.3730766,30.4648816,177.0,8.02,-0.320,-0.718,1.218,3,282.87
955,2026-05-29T18:26:43.100Z,50.3730790,30.4648720,176.9,7.39,-0.149,-0.412,1.294,3,289.80
956,2026-05-29T18:26:43.200Z,50.3730819,30.4648624,176.9,7.53,-0.187,-0.448,1.325,3,295.19
957,2026-05-29T18:26:43.300Z,50.3730857,30.4648532,176.9,7.74,-0.026,-0.261,1.168,3,301.49
958,2026-05-29T18:26:43.400Z,50.3730901,30.4648453,176.9,7.44,-0.013,-0.457,1.267,3,309.58
959,2026-05-29T18:26:43.500Z,50.3730954,30.4648388,176.9,7.38,-0.048,-0.056,1.308,3,319.20
960,2026-05-29T18:26:43.600Z,50.3731012,30.4648325,176.9,7.72,-0.003,-0.364,1.435,3,324.47
961,2026-05-29T18:26:43.700Z,50.3731074,30.4648282,176.9,7.45,0.017,-0.116,1.274,3,333.78
962,2026-05-29T18:26:43.800Z,50.3731142,30.4648243,176.9,7.92,0.011,-0.345,1.447,3,339.16
963,2026-05-29T18:26:43.900Z,50.3731208,30.4648225,176.9,7.46,0.087,-0.240,1.191,3,348.42
964,2026-05-29T18:26:44.000Z,50.3731278,30.4648219,176.9,7.73,0.157,-0.623,1.287,3,355.89
965,2026-05-29T18:26:44.100Z,50.3731348,30.4648227,177.0,7.62,0.320,-0.572,1.128,3,3.25
966,2026-05-29T18:26:44.200Z,50.3731418,30.4648247,176.9,7.87,0.392,-0.751,1.072,3,9.23
967,2026-05-29T18:26:44.300Z,50.3731486,30.4648284,177.0,7.92,0.465,-0.751,0.783,3,18.28
968,2026-05-29T18:26:44.400Z,50.3731556,30.4648326,177.0,8.08,0.721,-0.782,0.800,3,21.08
969,2026-05-29T18:26:44.500Z,50.3731624,30.4648377,177.0,8.42,0.661,-0.599,0.674,3,24.88
970,2026-05-29T18:26:44.600Z,50.3731694,30.4648424,176.9,8.53,0.591,-0.338,0.591,3,23.03
971,2026-05-29T18:26:44.700Z,50.3731767,30.4648469,176.9,8.70,0.497,-0.217,0.608,3,21.20
972,2026-05-29T18:26:44.800Z,50.3731844,30.4648510,177.0,8.91,0.360,0.057,0.747,3,19.45
973,2026-05-29T18:26:44.900Z,50.3731921,30.4648539,177.0,8.81,-0.024,0.291,0.915,3,13.95
974,2026-05-29T18:26:45.000Z,50.3732004,30.4648558,177.0,9.12,0.006,0.456,0.915,3,9.01
975,2026-05-29T18:26:45.100Z,50.3732086,30.4648570,177.0,9.19,-0.092,0.517,1.071,3,5.15
976,2026-05-29T18:26:45.200Z,50.3732168,30.4648561,177.0,9.25,-0.233,0.681,1.220,3,356.44
977,2026-05-29T18:26:45.300Z,50.3732251,30.4648545,177.0,9.29,-0.203,0.701,1.227,3,353.11
978,2026-05-29T18:26:45.400Z,50.3732332,30.4648521,177.0,9.15,-0.133,0.735,1.030,3,349.76
979,2026-05-29T18:26:45.500Z,50.3732412,30.4648477,177.0,9.50,-0.185,0.786,1.024,3,340.77
980,2026-05-29T18:26:45.600Z,50.3732487,30.4648422,177.0,9.23,-0.102,0.775,0.885,3,335.10
981,2026-05-29T18:26:45.700Z,50.3732559,30.4648354,177.0,9.41,-0.024,0.809,0.723,3,329.51
982,2026-05-29T18:26:45.800Z,50.3732626,30.4648276,177.0,9.24,-0.148,0.924,0.782,3,323.14
983,2026-05-29T18:26:45.900Z,50.3732687,30.4648187,177.0,9.29,-0.095,0.992,0.865,3,317.80
984,2026-05-29T18:26:46.000Z,50.3732739,30.4648088,177.0,9.20,0.003,1.010,0.786,3,310.00
985,2026-05-29T18:26:46.100Z,50.3732787,30.4647980,177.0,9.28,-0.122,1.061,0.854,3,304.98
986,2026-05-29T18:26:46.200Z,50.3732821,30.4647864,177.0,9.14,-0.131,1.021,0.917,3,295.75
987,2026-05-29T18:26:46.300Z,50.3732852,30.4647747,177.0,9.00,-0.001,1.061,0.923,3,292.70
988,2026-05-29T18:26:46.400Z,50.3732872,30.4647624,177.0,9.04,0.046,0.889,0.844,3,285.06
989,2026-05-29T18:26:46.500Z,50.3732888,30.4647495,177.0,9.35,0.064,0.986,0.782,3,281.69
990,2026-05-29T18:26:46.600Z,50.3732888,30.4647370,177.0,8.83,-0.001,0.985,0.842,3,271.46
991,2026-05-29T18:26:46.700Z,50.3732882,30.4647238,177.0,9.40,0.013,1.016,0.871,3,266.80
992,2026-05-29T18:26:46.800Z,50.3732869,30.4647111,177.0,9.14,-0.047,0.942,0.807,3,261.49
993,2026-05-29T18:26:46.900Z,50.3732844,30.4646987,177.0,9.17,-0.147,1.113,0.914,3,253.42
994,2026-05-29T18:26:47.000Z,50.3732811,30.4646862,177.0,9.57,-0.182,0.956,1.091,3,248.33
995,2026-05-29T18:26:47.100Z,50.3732777,30.4646741,177.0,9.44,-0.038,0.860,1.018,3,246.35
996,2026-05-29T18:26:47.200Z,50.3732729,30.4646627,177.0,9.66,-0.071,0.740,0.951,3,237.26
997,2026-05-29T18:26:47.300Z,50.3732678,30.4646514,177.0,9.78,-0.134,0.663,0.924,3,235.15
998,2026-05-29T18:26:47.400Z,50.3732618,30.4646410,177.0,9.90,-0.134,0.663,0.924,3,228.34
999,2026-05-29T18:26:47.500Z,50.3732555,30.4646307,177.0,10.11,-0.164,0.745,0.859,3,226.63
1000,2026-05-29T18:26:47.600Z,50.3732486,30.4646215,177.0,10.08,-0.260,0.814,0.690,3,221.00
1001,2026-05-29T18:26:47.700Z,50.3732411,30.4646125,177.0,10.41,0.030,0.754,0.398,3,218.34
1002,2026-05-29T18:26:47.800Z,50.3732333,30.4646040,177.0,10.51,-0.025,0.642,0.402,3,215.45
1003,2026-05-29T18:26:47.900Z,50.3732253,30.4645956,177.0,10.71,-0.088,0.501,0.360,3,213.99
1004,2026-05-29T18:26:48.000Z,50.3732173,30.4645871,177.0,10.69,0.186,0.361,0.093,3,214.38
1005,2026-05-29T18:26:48.100Z,50.3732092,30.4645784,177.0,10.94,0.445,0.158,-0.362,3,214.24
1006,2026-05-29T18:26:48.200Z,50.3732009,30.4645694,177.0,11.22,0.255,0.001,-0.277,3,214.65
1007,2026-05-29T18:26:48.300Z,50.3731925,30.4645601,177.0,11.37,0.226,0.099,-0.406,3,215.22
1008,2026-05-29T18:26:48.400Z,50.3731843,30.4645505,177.0,11.44,0.235,0.002,-0.480,3,216.48
1009,2026-05-29T18:26:48.500Z,50.3731761,30.4645405,177.0,11.57,-0.083,0.040,-0.215,3,217.50
1010,2026-05-29T18:26:48.600Z,50.3731676,30.4645303,177.0,11.83,-0.144,0.179,-0.214,3,217.46
1011,2026-05-29T18:26:48.700Z,50.3731591,30.4645200,177.1,11.94,-0.332,0.389,-0.115,3,217.41
1012,2026-05-29T18:26:48.800Z,50.3731504,30.4645100,177.0,12.06,-0.283,0.405,-0.204,3,216.74
1013,2026-05-29T18:26:48.900Z,50.3731415,30.4645000,177.0,12.18,-0.243,0.454,-0.380,3,215.52
1014,2026-05-29T18:26:49.000Z,50.3731323,30.4644904,177.0,12.28,-0.199,0.493,-0.405,3,214.02
1015,2026-05-29T18:26:49.100Z,50.3731227,30.4644813,177.0,12.40,-0.174,0.544,-0.404,3,211.56
1016,2026-05-29T18:26:49.200Z,50.3731129,30.4644728,177.0,12.47,-0.155,0.448,-0.458,3,209.22
1017,2026-05-29T18:26:49.300Z,50.3731027,30.4644653,177.0,12.51,-0.036,0.526,-0.520,3,205.97
1018,2026-05-29T18:26:49.400Z,50.3730922,30.4644589,177.0,12.54,0.025,0.612,-0.409,3,201.89
1019,2026-05-29T18:26:49.500Z,50.3730814,30.4644533,177.0,12.61,0.107,0.944,-0.473,3,198.66
1020,2026-05-29T18:26:49.600Z,50.3730703,30.4644498,177.0,12.59,-0.006,1.029,-0.301,3,192.09
1021,2026-05-29T18:26:49.700Z,50.3730587,30.4644482,176.8,12.81,0.043,1.132,-0.313,3,187.71
1022,2026-05-29T18:26:49.800Z,50.3730476,30.4644462,176.8,12.47,-0.035,1.260,-0.177,3,186.57
1023,2026-05-29T18:26:49.900Z,50.3730361,30.4644466,176.8,12.79,-0.013,1.349,-0.206,3,179.08
1024,2026-05-29T18:26:50.000Z,50.3730250,30.4644475,176.8,12.49,-0.139,0.982,-0.110,3,177.13
1025,2026-05-29T18:26:50.100Z,50.3730138,30.4644505,176.8,12.67,-0.181,0.909,-0.109,3,170.93
1026,2026-05-29T18:26:50.200Z,50.3730028,30.4644551,176.8,12.67,-0.124,0.988,-0.092,3,165.44
1027,2026-05-29T18:26:50.300Z,50.3729919,30.4644604,176.8,12.73,-0.205,0.994,-0.177,3,163.04
1028,2026-05-29T18:26:50.400Z,50.3729815,30.4644671,176.8,12.57,-0.336,1.070,-0.131,3,158.60
1029,2026-05-29T18:26:50.500Z,50.3729714,30.4644756,176.8,12.89,-0.297,1.100,-0.099,3,152.60
1030,2026-05-29T18:26:50.600Z,50.3729620,30.4644847,176.8,12.38,-0.184,1.094,-0.251,3,148.78
1031,2026-05-29T18:26:50.700Z,50.3729528,30.4644957,176.8,12.95,-0.393,0.950,-0.344,3,143.49
1032,2026-05-29T18:26:50.800Z,50.3729435,30.4645067,176.8,12.84,-0.295,0.752,-0.347,3,142.98
1033,2026-05-29T18:26:50.900Z,50.3729353,30.4645186,176.9,12.63,-0.199,0.576,-0.267,3,138.17
1034,2026-05-29T18:26:51.000Z,50.3729271,30.4645319,176.9,13.13,-0.035,0.679,-0.265,3,134.79
1035,2026-05-29T18:26:51.100Z,50.3729192,30.4645452,176.9,12.89,-0.113,0.607,-0.012,3,133.07
1036,2026-05-29T18:26:51.200Z,50.3729114,30.4645592,176.8,13.25,0.112,0.613,0.161,3,131.33
1037,2026-05-29T18:26:51.300Z,50.3729034,30.4645736,176.8,13.49,0.223,0.519,0.228,3,130.83
1038,2026-05-29T18:26:51.400Z,50.3728957,30.4645886,176.8,13.60,0.179,0.405,0.208,3,129.16
1039,2026-05-29T18:26:51.500Z,50.3728884,30.4646034,176.8,13.42,0.128,0.324,0.133,3,127.94
1040,2026-05-29T18:26:51.600Z,50.3728809,30.4646184,176.8,13.53,0.144,0.310,0.032,3,127.94
1041,2026-05-29T18:26:51.700Z,50.3728735,30.4646331,176.8,13.35,-0.066,0.307,0.049,3,128.23
1042,2026-05-29T18:26:51.800Z,50.3728664,30.4646484,176.9,13.57,-0.276,0.356,0.144,3,126.41
1043,2026-05-29T18:26:51.900Z,50.3728591,30.4646639,176.9,13.73,-0.305,0.456,0.170,3,126.47
1044,2026-05-29T18:26:52.000Z,50.3728520,30.4646793,176.9,13.61,-0.264,0.408,0.056,3,126.10
1045,2026-05-29T18:26:52.100Z,50.3728457,30.4646954,176.9,13.53,-0.230,0.411,-0.014,3,123.08
1046,2026-05-29T18:26:52.200Z,50.3728390,30.4647116,176.9,13.54,-0.042,0.395,-0.143,3,122.84
1047,2026-05-29T18:26:52.300Z,50.3728327,30.4647274,176.9,13.25,-0.080,0.399,-0.237,3,122.22
1048,2026-05-29T18:26:52.400Z,50.3728279,30.4647427,176.9,12.50,-0.065,0.227,-0.320,3,119.88
1049,2026-05-29T18:26:52.500Z,50.3728246,30.4647604,177.0,12.66,-0.053,0.191,-0.298,3,115.22
1050,2026-05-29T18:26:52.600Z,50.3728222,30.4647774,177.0,12.05,-0.138,0.407,-0.099,3,110.47
1051,2026-05-29T18:26:52.700Z,50.3728203,30.4647934,177.0,11.42,-0.106,0.348,-0.179,3,106.94
1052,2026-05-29T18:26:52.800Z,50.3728194,30.4648095,177.0,11.33,-0.116,0.549,-0.392,3,101.55
1053,2026-05-29T18:26:52.900Z,50.3728189,30.4648259,177.0,11.38,-0.207,0.768,-0.497,3,97.61
1054,2026-05-29T18:26:53.000Z,50.3728189,30.4648399,177.1,10.49,-0.293,0.892,-0.506,3,93.31
1055,2026-05-29T18:26:53.100Z,50.3728194,30.4648557,177.0,10.96,-0.300,0.739,-0.607,3,90.19
1056,2026-05-29T18:26:53.200Z,50.3728211,30.4648678,177.1,9.41,-0.436,1.151,-0.402,3,82.58
1057,2026-05-29T18:26:53.300Z,50.3728238,30.4648820,177.1,10.15,-0.634,0.844,-0.220,3,77.17
1058,2026-05-29T18:26:53.400Z,50.3728286,30.4648935,177.1,9.48,-0.617,1.073,-0.125,3,64.28
1059,2026-05-29T18:26:53.500Z,50.3728331,30.4649057,177.1,9.76,-0.734,1.116,0.056,3,60.76
1060,2026-05-29T18:26:53.600Z,50.3728384,30.4649166,177.1,9.65,-0.586,1.301,-0.002,3,54.48
1061,2026-05-29T18:26:53.700Z,50.3728442,30.4649267,177.1,9.66,-0.501,1.155,-0.125,3,48.94
1062,2026-05-29T18:26:53.800Z,50.3728507,30.4649351,177.1,9.37,-0.279,1.413,0.039,3,41.85
1063,2026-05-29T18:26:53.900Z,50.3728575,30.4649423,177.2,9.19,-0.223,1.258,0.271,3,35.58
1064,2026-05-29T18:26:54.000Z,50.3728648,30.4649478,177.1,9.15,-0.148,1.260,0.384,3,27.36
1065,2026-05-29T18:26:54.100Z,50.3728719,30.4649519,177.1,8.66,-0.192,1.263,0.544,3,21.54
1066,2026-05-29T18:26:54.200Z,50.3728794,30.4649547,177.1,8.66,-0.165,1.188,0.824,3,14.46
1067,2026-05-29T18:26:54.300Z,50.3728869,30.4649563,177.1,8.53,-0.119,1.210,0.920,3,8.58
1068,2026-05-29T18:26:54.400Z,50.3728942,30.4649562,177.1,8.33,-0.107,1.227,0.842,3,0.68
1069,2026-05-29T18:26:54.500Z,50.3729013,30.4649549,177.1,8.07,-0.088,1.263,0.805,3,354.22
1070,2026-05-29T18:26:54.600Z,50.3729082,30.4649520,177.1,8.01,-0.133,1.220,0.835,3,345.59
1071,2026-05-29T18:26:54.700Z,50.3729149,30.4649481,177.0,8.13,-0.185,1.176,0.801,3,340.41
1072,2026-05-29T18:26:54.800Z,50.3729208,30.4649429,177.1,7.66,-0.164,1.232,0.763,3,332.70
1073,2026-05-29T18:26:54.900Z,50.3729267,30.4649360,177.0,8.28,-0.066,1.215,0.703,3,324.80
1074,2026-05-29T18:26:55.000Z,50.3729313,30.4649280,177.0,7.74,-0.097,1.138,0.808,3,316.38
1075,2026-05-29T18:26:55.100Z,50.3729357,30.4649193,177.0,7.95,-0.102,1.108,0.876,3,310.62
1076,2026-05-29T18:26:55.200Z,50.3729400,30.4649104,177.0,7.90,-0.104,1.044,0.912,3,308.17
1077,2026-05-29T18:26:55.300Z,50.3729426,30.4649007,177.1,7.43,-0.184,0.881,0.963,3,300.32
1078,2026-05-29T18:26:55.400Z,50.3729454,30.4648904,177.0,7.96,-0.279,0.861,0.972,3,295.20
1079,2026-05-29T18:26:55.500Z,50.3729471,30.4648804,177.2,7.26,-0.150,0.909,0.955,3,288.77
1080,2026-05-29T18:26:55.600Z,50.3729476,30.4648693,177.2,7.60,-0.161,0.879,0.982,3,278.46
1081,2026-05-29T18:26:55.700Z,50.3729480,30.4648579,177.3,7.87,-0.155,0.774,0.908,3,273.79
1082,2026-05-29T18:26:55.800Z,50.3729469,30.4648471,177.4,7.64,-0.081,0.942,0.998,3,264.21
1083,2026-05-29T18:26:55.900Z,50.3729454,30.4648362,177.6,7.78,0.126,0.877,1.051,3,258.95
1084,2026-05-29T18:26:56.000Z,50.3729434,30.4648252,177.7,7.93,0.031,0.762,1.028,3,254.89
1085,2026-05-29T18:26:56.100Z,50.3729407,30.4648153,177.8,7.62,0.193,0.726,0.938,3,247.99
1086,2026-05-29T18:26:56.200Z,50.3729374,30.4648049,178.0,8.10,0.137,0.721,0.931,3,244.01
1087,2026-05-29T18:26:56.300Z,50.3729336,30.4647956,178.1,7.86,-0.015,0.685,0.964,3,238.68
1088,2026-05-29T18:26:56.400Z,50.3729291,30.4647868,178.2,7.91,0.020,0.658,0.849,3,232.05
1089,2026-05-29T18:26:56.500Z,50.3729242,30.4647785,178.3,8.04,-0.099,0.595,0.894,3,227.79
1090,2026-05-29T18:26:56.600Z,50.3729190,30.4647706,178.4,8.09,-0.071,0.703,0.805,3,224.05
1091,2026-05-29T18:26:56.700Z,50.3729136,30.4647635,178.5,7.89,-0.052,0.672,0.938,3,220.61
1092,2026-05-29T18:26:56.800Z,50.3729077,30.4647563,178.6,8.30,0.240,0.526,0.795,3,217.66
1093,2026-05-29T18:26:56.900Z,50.3729016,30.4647492,178.7,8.48,0.050,0.401,0.944,3,216.21
1094,2026-05-29T18:26:57.000Z,50.3728955,30.4647420,178.9,8.45,0.315,0.331,0.786,3,216.66
1095,2026-05-29T18:26:57.100Z,50.3728892,30.4647347,179.0,8.71,0.176,0.140,0.890,3,215.84
1096,2026-05-29T18:26:57.200Z,50.3728826,30.4647276,179.1,8.81,0.158,0.071,0.824,3,214.76
1097,2026-05-29T18:26:57.300Z,50.3728761,30.4647204,179.1,8.89,-0.089,0.038,0.840,3,215.52
1098,2026-05-29T18:26:57.400Z,50.3728695,30.4647130,179.2,9.04,0.070,0.063,0.676,3,215.89
1099,2026-05-29T18:26:57.500Z,50.3728628,30.4647053,179.2,9.26,-0.057,0.096,0.716,3,216.14
1100,2026-05-29T18:26:57.600Z,50.3728560,30.4646978,179.2,9.28,-0.065,0.120,0.660,3,215.66
1101,2026-05-29T18:26:57.700Z,50.3728492,30.4646902,179.2,9.33,-0.036,0.076,0.679,3,216.87
1102,2026-05-29T18:26:57.800Z,50.3728420,30.4646825,179.1,9.65,0.027,0.157,0.697,3,215.60
1103,2026-05-29T18:26:57.900Z,50.3728347,30.4646746,179.1,9.81,-0.176,0.115,0.766,3,215.75
1104,2026-05-29T18:26:58.000Z,50.3728273,30.4646660,179.0,10.19,-0.327,0.035,0.843,3,216.79
1105,2026-05-29T18:26:58.100Z,50.3728199,30.4646571,178.9,10.34,-0.151,0.044,0.721,3,218.25
1106,2026-05-29T18:26:58.200Z,50.3728127,30.4646479,178.8,10.44,-0.200,0.048,0.564,3,220.05
1107,2026-05-29T18:26:58.300Z,50.3728055,30.4646372,178.7,10.99,-0.237,-0.051,0.317,3,224.13
1108,2026-05-29T18:26:58.400Z,50.3727979,30.4646270,178.6,11.13,-0.128,0.039,0.251,3,222.11
1109,2026-05-29T18:26:58.500Z,50.3727906,30.4646161,178.5,11.34,-0.013,0.043,0.203,3,224.94
1110,2026-05-29T18:26:58.600Z,50.3727832,30.4646044,178.3,11.64,-0.161,-0.064,0.115,3,226.10
1111,2026-05-29T18:26:58.700Z,50.3727762,30.4645923,178.2,11.70,-0.238,-0.045,0.105,3,228.46
1112,2026-05-29T18:26:58.800Z,50.3727691,30.4645795,178.0,12.09,-0.275,-0.087,0.211,3,230.24
1113,2026-05-29T18:26:58.900Z,50.3727623,30.4645662,177.9,12.21,-0.232,-0.194,0.378,3,231.43
1114,2026-05-29T18:26:59.000Z,50.3727556,30.4645525,177.7,12.33,-0.249,-0.164,0.383,3,233.06
1115,2026-05-29T18:26:59.100Z,50.3727496,30.4645386,177.5,11.99,-0.307,-0.165,0.685,3,236.15
1116,2026-05-29T18:26:59.200Z,50.3727441,30.4645241,177.4,12.03,-0.085,-0.175,0.673,3,239.09
1117,2026-05-29T18:26:59.300Z,50.3727396,30.4645095,177.3,11.63,0.033,-0.309,0.773,3,243.76
1118,2026-05-29T18:26:59.400Z,50.3727365,30.4644953,177.2,10.86,0.064,-0.199,0.590,3,250.23
