session,lap,lap_time,corner,direction,entry_speed,min_speed,exit_speed,min_s,brake_peak_g,brake_dist_m,brake_time_s,coast_time_s,trail_brake_s,max_lat_g,steer_yaw_std,steer_yaw_jerk,gas_start_speed,gas_start_s
RaceBox Track Sessionon 29-05-2026 21-25.csv,7,42.761,4,L,29.2843636363636,26.763272727272696,39.29454545454541,225.8456495452844,-0.4189264069264064,6.096602296510014,0.9000000000000341,0.0,0.8,1.0540519480519468,0.8044682747842918,6.985680331108099,36.19854545454541,264.2579172244486
RaceBox Track Sessionon 29-05-2026 21-25.csv,7,42.761,5,L,43.93698701298696,32.48212987012983,41.46810389610385,275.4969366753276,-0.5331645021645016,12.322843420831816,1.1000000000000227,0.0,1.1,0.8314502164502156,0.5883703367432239,3.220132469929954,40.07548051948047,311.74242397928646
RaceBox Track Sessionon 29-05-2026 21-25.csv,7,42.761,6,L,43.756207792207746,30.029298701298668,37.759480519480476,324.1541069882232,-0.46945887445887396,20.867852476594976,2.099999999999966,0.0,1.6,1.2117792207792195,0.611612092726839,4.132067004099735,55.22961038961033,424.36546973607346
RaceBox Track Sessionon 29-05-2026 21-25.csv,8,43.854,1,R,48.60903896103891,26.824363636363604,34.62280519480515,28.642404849845292,-0.7654502164502156,0.0,0.0,5.699999999999989,3.1,1.2564329004328991,0.8483532132456127,4.2542400517366685,34.044623376623335,119.70207789017145
RaceBox Track Sessionon 29-05-2026 21-25.csv,8,43.854,2,L,35.39189610389606,27.272571428571396,28.438753246753215,155.38536181830224,-0.4342900432900428,42.39280153738616,3.8999999999999773,1.5,0.5,1.263480519480518,0.5340747234306539,5.750859885320893,33.50898701298697,141.5120513216672
RaceBox Track Sessionon 29-05-2026 21-25.csv,8,43.854,3,L,44.19132467532463,26.824051948051917,29.050597402597365,206.28515872267624,-0.5032597402597396,21.638534899882444,2.0,0.0,0.6000000000000001,0.9726666666666655,0.9750322063465541,5.044001538262316,28.59958441558438,219.7490472487744
RaceBox Track Sessionon 29-05-2026 21-25.csv,8,43.854,4,L,27.71641558441555,25.562649350649323,37.76898701298697,225.093910680353,-0.504515151515151,10.504360752424446,1.5,0.0,1.3,1.0957402597402586,0.7732020356467942,5.044001538262316,31.00535064935061,264.2579172244486
RaceBox Track Sessionon 29-05-2026 21-25.csv,8,43.854,5,L,39.391480519480474,26.487584415584386,39.14181818181813,276.4194838700681,-0.6614199134199127,16.755036350820774,1.8999999999999773,0.0,1.1,0.6736969696969689,0.6192325640574528,6.693337681396448,35.852415584415546,311.74242397928646
RaceBox Track Sessionon 29-05-2026 21-25.csv,8,43.854,6,L,42.21927272727268,27.92664935064932,37.24020779220775,324.1541069882232,-0.6614199134199127,22.095579209145228,2.3999999999999773,0.10000000000002274,2.3000000000000003,0.893956709956709,0.6310917684919264,4.838925351154829,53.06836363636357,424.36546973607346
RaceBox Track Sessionon 29-05-2026 21-25.csv,9,43.032,1,R,44.57470129870125,27.913870129870098,32.67054545454541,31.662883769467886,-0.8036190476190468,0.0,0.0,0.30000000000001137,3.9000000000000004,1.1968787878787865,0.8504022613100308,6.405358354820285,48.60420779220773,117.01318817653008
RaceBox Track Sessionon 29-05-2026 21-25.csv,9,43.032,2,L,40.23553246753242,26.916935064935032,29.164051948051913,153.85952016287865,-0.5170865800865795,42.22129624410974,4.0,0.19999999999998863,1.4000000000000001,1.796108225108223,0.4796751123567052,4.555309347706029,27.151480519480486,153.03841865115206
RaceBox Track Sessionon 29-05-2026 21-25.csv,9,43.032,3,L,34.71974025974022,29.354493506493473,30.18342857142854,219.7490472487744,-0.6655800865800857,35.10242342598059,3.5,0.0,0.2,0.6574458874458867,0.8178061940130126,8.124507668033948,29.354493506493473,219.7490472487744
RaceBox Track Sessionon 29-05-2026 21-25.csv,9,43.032,4,L,30.72015584415581,25.711636363636334,38.70233766233762,223.59792405104903,-0.5583809523809518,5.515067939398278,0.8999999999999773,0.10000000000002274,0.6000000000000001,1.1987662337662324,0.8396104036911446,8.124507668033948,36.6308571428571,264.2579172244486
RaceBox Track Sessionon 29-05-2026 21-25.csv,9,43.032,5,L,42.446805194805144,32.01241558441555,40.26670129870125,272.7509482026615,-0.46121212121212074,14.304889441452701,1.400000000000034,0.0,0.6000000000000001,1.002978354978354,0.5933003711466859,4.07534380340506,41.66976623376619,311.74242397928646
RaceBox Track Sessionon 29-05-2026 21-25.csv,9,43.032,6,L,44.8692467532467,30.028831168831132,37.70477922077918,324.1541069882232,-0.5348658008658003,23.279592416487105,2.3000000000000114,0.0,1.1,1.3110346320346307,0.6104819709837527,4.07534380340506,55.49158441558435,424.36546973607346
RaceBox Track Sessionon 29-05-2026 21-25.csv,10,42.992,1,R,49.8690389610389,26.313974025973994,34.78005194805191,28.642404849845292,-0.5073246753246747,22.78797115078477,2.1000000000000227,0.0,2.9000000000000004,1.1878225108225096,0.8617552942353112,8.011061266656657,48.78171428571423,119.70207789017145
RaceBox Track Sessionon 29-05-2026 21-25.csv,10,42.992,2,L,39.70737662337658,26.46935064935062,28.078753246753216,154.6403828181315,-0.4555367965367961,38.98503802561787,3.8000000000000114,0.19999999999998863,2.4000000000000004,1.1580259740259728,0.5086982375262387,8.054694497952031,28.078753246753216,160.94387140949053
RaceBox Track Sessionon 29-05-2026 21-25.csv,10,42.992,3,L,32.9136623376623,27.17641558441555,27.82129870129867,219.7490472487744,-0.3959696969696965,32.67184586274743,3.5,0.0,0.7000000000000001,0.9900086580086568,0.958558792480494,7.199483164475225,27.17641558441555,219.7490472487744
RaceBox Track Sessionon 29-05-2026 21-25.csv,10,42.992,4,L,27.96794805194802,25.540363636363608,37.21402597402594,224.3580508431215,-0.26793073593073563,6.275194731470748,1.0,0.9000000000000341,2.1,1.1281255411255398,0.8096772567996481,7.199483164475225,39.235168831168785,248.07518884811319
RaceBox Track Sessionon 29-05-2026 21-25.csv,10,42.992,5,L,43.079064935064885,30.495584415584382,41.001038961038915,276.4194838700681,-0.310329004329004,0.0,0.0,0.39999999999997726,0.1,0.9142034632034621,0.5923263418981481,3.9618974020275486,42.376519480519434,310.5943840386086
RaceBox Track Sessionon 29-05-2026 21-25.csv,10,42.992,6,L,44.52748051948047,29.426493506493475,36.63864935064931,324.9539527170883,-0.7255194805194798,22.895424938010365,2.1999999999999886,0.19999999999998863,1.0,1.0829696969696956,0.6255136654792393,3.9618974020275486,54.213194805194746,424.36546973607346
RaceBox Track Sessionon 29-05-2026 21-25.csv,11,42.774,1,R,47.34031168831163,26.77729870129867,34.09729870129866,29.3701827163694,-0.4513290043290038,22.051501941307517,2.0,0.8000000000000114,2.9000000000000004,1.0608831168831154,0.847132326348217,4.756022211682184,48.27148051948046,112.99256028091608
RaceBox Track Sessionon 29-05-2026 21-25.csv,11,42.774,2,L,39.075896103896056,26.53231168831166,28.996987012986978,154.6403828181315,-0.5228354978354972,22.092965037427433,2.6000000000000227,1.5,2.2,1.877220779220777,0.5069562557776341,4.367686453116583,35.79335064935061,119.70207789017145
RaceBox Track Sessionon 29-05-2026 21-25.csv,11,42.774,3,L,43.51885714285709,27.789974025973994,30.50041558441555,206.28515872267624,-0.4125844155844151,15.531098204597896,1.5,0.2999999999999545,0.8,0.9876839826839815,0.9447501573254857,6.5100781099395935,30.56259740259737,213.67070159985033
RaceBox Track Sessionon 29-05-2026 21-25.csv,11,42.774,4,L,28.174441558441526,27.436363636363602,39.964831168831125,226.58150938226578,-0.4125844155844151,17.245859954258833,2.3000000000000114,0.20000000000004547,1.5,1.2533376623376609,0.7995264248087208,6.5100781099395935,36.25137662337658,264.2579172244486
RaceBox Track Sessionon 29-05-2026 21-25.csv,11,42.774,5,L,43.589766233766184,31.283688311688273,40.61298701298697,274.5766273244419,-0.3449134199134195,17.319966371363932,1.6000000000000227,0.0,0.7000000000000001,0.9547835497835487,0.6117725139785424,4.939281783144538,40.044779220779176,311.74242397928646
RaceBox Track Sessionon 29-05-2026 21-25.csv,11,42.774,6,L,44.513298701298645,29.83792207792204,38.35184415584412,326.61915482451815,-0.6697056277056269,24.560627045440185,2.5,0.0,2.5,1.648913419913418,0.6237674256537525,4.939281783144538,54.811636363636296,424.36546973607346
RaceBox Track Sessionon 29-05-2026 21-25.csv,12,43.227,1,R,43.36332467532463,24.814285714285685,33.767064935064894,30.147209972942033,-0.6211471861471854,4.321811948894059,0.6000000000000227,5.900000000000034,3.1,1.2651038961038945,0.8423447970258738,8.44739357965353,34.68046753246749,121.01130350202293
RaceBox Track Sessionon 29-05-2026 21-25.csv,12,43.227,2,L,36.26290909090905,26.76374025974023,27.799168831168796,156.2258152700639,-0.6211471861471854,40.570470477550245,4.0,1.5,1.7000000000000002,1.1519913419913408,0.5524677379826252,6.920230484158294,34.68046753246749,121.01130350202293
RaceBox Track Sessionon 29-05-2026 21-25.csv,12,43.227,3,L,41.363844155844106,28.771324675324646,30.87849350649347,209.33564942800695,-0.35013419913419874,23.465976799769294,2.3000000000000114,0.30000000000001137,1.1,0.8859783549783541,0.8730929201841018,7.810348402674365,30.87849350649347,219.7490472487744
RaceBox Track Sessionon 29-05-2026 21-25.csv,12,43.227,4,L,28.771324675324646,26.93968831168828,39.77142857142852,226.58150938226578,-0.31777922077922044,0.0,0.0,0.4000000000000341,0.8,1.0531774891774879,0.7939708168396532,4.856378643674357,42.76768831168826,258.4460587612088
RaceBox Track Sessionon 29-05-2026 21-25.csv,12,43.227,5,L,42.24249350649345,31.96722077922074,40.04306493506489,271.8614886607285,-0.269307359307359,19.322248927957673,1.8000000000000114,0.10000000000002274,0.4,0.719874458874458,0.5925487344628702,3.5779249665887973,40.24083116883112,311.74242397928646
RaceBox Track Sessionon 29-05-2026 21-25.csv,12,43.227,6,L,44.38301298701293,29.145350649350615,37.10883116883113,323.3177284039944,-0.5821428571428564,13.835606873012296,1.5,0.1999999999999318,0.6000000000000001,0.9356147186147176,0.6165587746571718,3.551745027813641,55.29755844155838,419.83605080239795
RaceBox Track Sessionon 29-05-2026 21-38.csv,1,46.15,1,R,34.95880519480516,24.677298701298675,33.22784415584412,27.917034657464207,-0.5832857142857136,24.980192760621744,2.7,0.0,3.8000000000000003,1.1983463203463187,0.7429147543126539,5.995205980600714,35.78851948051944,119.70207789017145
RaceBox Track Sessionon 29-05-2026 21-38.csv,1,46.15,2,L,31.722077922077883,24.404259740259707,25.8911688311688,156.2258152700639,-0.4938008658008652,32.5443682015043,3.400000000000002,0.0,3.5,1.2169653679653665,0.48167884028971925,3.922627493857301,35.78851948051944,119.70207789017145
RaceBox Track Sessionon 29-05-2026 21-38.csv,1,46.15,3,L,42.75553246753242,24.746805194805162,28.5350649350649,208.58249753055333,-0.4303549783549779,23.935873707759526,2.3999999999999986,0.0,0.8,0.7063506493506486,0.827657899327205,7.160213256306697,28.5350649350649,219.7490472487744
RaceBox Track Sessionon 29-05-2026 21-38.csv,1,46.15,4,L,25.032935064935035,23.31288311688309,37.862805194805155,229.59184527192204,-0.45762337662337604,13.24143437890524,2.1000000000000014,0.0,2.1,1.265627705627704,0.7737248789852057,7.160213256306697,32.88062337662334,264.2579172244486
RaceBox Track Sessionon 29-05-2026 21-38.csv,1,46.15,5,L,40.0095584415584,28.397142857142825,37.8816623376623,272.7509482026615,-0.42823376623376574,11.901684564839286,1.2000000000000028,0.0,1.3,0.5835497835497828,0.5800282662103743,5.174901232163031,39.306077922077876,311.74242397928646
RaceBox Track Sessionon 29-05-2026 21-38.csv,1,46.15,6,L,42.40768831168826,25.797662337662306,36.38742857142853,323.3177284039944,-0.8915411255411246,22.443213832258323,2.5,0.19999999999999574,2.5,1.0917575757575746,0.5793508185122707,5.174901232163031,53.37288311688305,419.83605080239795
RaceBox Track Sessionon 29-05-2026 21-38.csv,2,43.729,1,R,46.049610389610336,24.753038961038932,33.00997402597399,29.3701827163694,-0.6369783549783542,19.30265581344426,1.8999999999999986,5.799999999999997,5.9,1.0887922077922065,0.8164228734018184,3.87899426255723,34.277766233766194,121.01130350202293
RaceBox Track Sessionon 29-05-2026 21-38.csv,2,43.729,2,L,32.43802597402593,27.30950649350646,27.59999999999997,159.33300242352524,-0.7161471861471853,47.69477850475633,4.600000000000001,1.5999999999999943,3.2,1.2619999999999985,0.49786850121805304,5.833763024791076,34.277766233766194,121.01130350202293
RaceBox Track Sessionon 29-05-2026 21-38.csv,2,43.729,3,L,43.434077922077876,24.744779220779193,28.630753246753212,206.98583033616748,-0.5528095238095232,22.339206513373682,2.299999999999997,0.0,1.0,0.8527575757575748,0.8096488182377032,5.445427266222149,28.630753246753212,219.7490472487744
RaceBox Track Sessionon 29-05-2026 21-38.csv,2,43.729,4,L,25.22181818181815,25.22181818181815,26.284207792207763,209.33564942800695,-0.7385670995670988,0.0,0.0,0.0,2.5,1.0956753246753232,0.7766443531374766,4.28914663677594,35.15392207792204,264.2579172244486
RaceBox Track Sessionon 29-05-2026 21-38.csv,2,43.729,5,L,42.15148051948047,30.11875324675321,39.813662337662294,276.4194838700681,-0.7174805194805187,17.973425108859317,1.7000000000000028,0.0,0.2,0.736818181818181,0.5994678978149509,3.9313541401175214,40.59553246753242,311.74242397928646
RaceBox Track Sessionon 29-05-2026 21-38.csv,2,43.729,6,L,42.09522077922073,27.751168831168798,36.664363636363596,322.4849086097447,-0.4369696969696965,10.74248463045825,1.3999999999999915,0.5999999999999943,3.0,0.937112554112553,0.5904338687150521,4.48985950075569,53.846181818181755,424.36546973607346
RaceBox Track Sessionon 29-05-2026 21-38.csv,3,43.7,1,R,45.139792207792155,22.53070129870127,32.981454545454504,30.147209972942033,-0.5647748917748912,25.764399181039686,2.5999999999999943,5.8999999999999915,4.9,1.1115411255411243,0.7989670232140812,5.187991201552997,33.81818181818178,119.70207789017145
RaceBox Track Sessionon 29-05-2026 21-38.csv,3,43.7,2,L,33.66374025974022,27.729662337662305,27.783116883116854,160.13666809262526,-0.366385281385281,48.49844417385634,4.799999999999997,1.7000000000000028,3.0,1.1519004329004316,0.5286608220300897,5.388704065533075,33.81818181818178,119.70207789017145
RaceBox Track Sessionon 29-05-2026 21-38.csv,3,43.7,3,L,42.49948051948047,26.110753246753216,28.835064935064903,208.58249753055333,-0.37537229437229397,0.0,0.0,0.0,0.6000000000000001,0.9118787878787868,0.8616599864718398,5.825036378530906,28.835064935064903,219.7490472487744
RaceBox Track Sessionon 29-05-2026 21-38.csv,3,43.7,4,L,26.210025974025942,25.660207792207764,38.10529870129866,225.8456495452844,-0.44568398268398224,9.495238652267602,1.3000000000000114,0.30000000000001137,2.5,1.137238095238094,0.8018480168646744,5.825036378530906,40.74280519480515,251.38115772915245
RaceBox Track Sessionon 29-05-2026 21-38.csv,3,43.7,5,L,41.37989610389605,30.837038961038925,37.73454545454541,270.02273523891506,-0.4758051948051943,0.0,0.0,0.5999999999999943,0.6000000000000001,0.6697142857142849,0.58335851520407,5.3799774192723655,38.898701298701255,311.74242397928646
RaceBox Track Sessionon 29-05-2026 21-38.csv,3,43.7,6,L,43.28181818181813,28.14903896103893,35.94140259740256,323.3177284039944,-0.5077748917748912,22.443213832258323,2.200000000000017,0.0,2.8000000000000003,1.066272727272726,0.6032252441878958,5.3799774192723655,54.389610389610326,424.36546973607346
RaceBox Track Sessionon 29-05-2026 21-38.csv,4,42.975,1,R,46.46711688311683,23.889818181818153,33.63303896103892,30.147209972942033,-0.54860606060606,22.82852919788015,2.3000000000000114,5.799999999999983,5.2,1.184575757575756,0.8320329260584756,5.057091507653178,34.56638961038957,121.01130350202293
RaceBox Track Sessionon 29-05-2026 21-38.csv,4,42.975,2,L,34.713038961038926,28.019532467532436,28.13548051948049,156.98743994021476,-0.415463203463203,41.33209514770111,4.0,1.5,4.2,1.1982683982683968,0.49428347307102505,4.040437218365586,34.56638961038957,121.01130350202293
RaceBox Track Sessionon 29-05-2026 21-38.csv,4,42.975,3,L,43.144675324675276,26.76529870129867,29.199584415584383,207.76942693001934,-0.3989567099567095,20.69222554399238,2.0,0.0,0.9,1.170316017316016,0.9487771658749488,6.710790973916868,29.199584415584383,219.7490472487744
RaceBox Track Sessionon 29-05-2026 21-38.csv,4,42.975,4,L,27.247012987012955,27.066857142857113,38.11199999999995,225.093910680353,-0.4399134199134194,9.639397247257108,1.299999999999983,0.0,2.5,1.2547316017316004,0.7772938208132724,6.710790973916868,35.601350649350614,264.2579172244486
RaceBox Track Sessionon 29-05-2026 21-38.csv,4,42.975,5,L,41.88218181818177,31.333402597402564,40.05085714285709,271.8614886607285,-0.4824285714285709,19.322248927957673,1.9000000000000057,0.0,0.1,0.8603679653679643,0.5764652383161638,4.638212487175146,39.17532467532463,311.74242397928646
RaceBox Track Sessionon 29-05-2026 21-38.csv,4,42.975,6,L,44.892311688311636,28.65272727272724,36.947220779220736,324.9539527170883,-0.4824285714285709,15.471831186106215,1.5999999999999943,0.700000000000017,1.2000000000000002,0.8751861471861462,0.612957144881115,4.638212487175146,54.9076363636363,412.20052358711536
RaceBox Track Sessionon 29-05-2026 21-38.csv,5,43.054,1,R,49.47740259740254,24.839220779220753,33.835168831168794,27.917034657464207,-0.6450216450216443,0.0,0.0,0.29999999999998295,5.6000000000000005,1.140476190476189,0.8396258847692362,4.036073895235413,49.69496103896098,118.31700522245038
RaceBox Track Sessionon 29-05-2026 21-38.csv,5,43.054,2,L,38.09594805194801,28.07220779220776,28.9497662337662,156.2258152700639,-0.5428138528138522,26.091666068526337,3.0,0.0,4.1000000000000005,1.4967142857142839,0.5011525966138355,6.352998477259603,28.9497662337662,160.94387140949053
RaceBox Track Sessionon 29-05-2026 21-38.csv,5,43.054,3,L,43.63714285714281,28.96831168831166,30.167688311688273,205.47294022596142,-0.37020779220779176,20.826316403167624,1.9000000000000057,0.0,0.8,0.9305021645021634,0.951001359942878,6.697701004528199,30.167688311688273,219.7490472487744
RaceBox Track Sessionon 29-05-2026 21-38.csv,5,43.054,4,L,28.99792207792204,26.410753246753217,38.30618181818178,226.58150938226578,-0.6997056277056269,12.910807782415446,1.6999999999999886,0.4000000000000057,3.2,1.232333333333332,0.7871842808078378,6.697701004528199,40.117870129870084,250.28444029120763
RaceBox Track Sessionon 29-05-2026 21-38.csv,5,43.054,5,L,42.582545454545404,29.552571428571394,40.241922077922034,276.4194838700681,-0.2884069264069261,7.317016067302802,0.8000000000000114,0.0,1.4000000000000001,1.0358528138528127,0.5910049550405694,6.4097216779494115,37.357870129870086,311.74242397928646
RaceBox Track Sessionon 29-05-2026 21-38.csv,5,43.054,6,L,42.993974025973976,28.0617662337662,36.47610389610385,323.3177284039944,-0.42484848484848436,15.0269907227119,1.5,0.10000000000002274,2.0,0.8573766233766223,0.6078477166121005,4.8432886742841585,53.77464935064929,424.36546973607346
RaceBox Track Sessionon 29-05-2026 21-38.csv,6,42.828,1,R,47.11028571428566,27.33802597402594,32.362285714285676,30.147209972942033,-0.34775324675324637,0.0,0.0,0.0,3.3000000000000003,1.287419913419912,0.8446494613504081,5.331980864842436,34.89397402597398,121.01130350202293
RaceBox Track Sessionon 29-05-2026 21-38.csv,6,42.828,2,L,39.60140259740255,26.80129870129867,28.848935064935034,153.03841865115206,-0.9954848484848473,25.36943186899977,2.6999999999999886,0.0,3.7,1.2988095238095223,0.4469738497719512,3.844087677517303,34.89397402597398,121.01130350202293
RaceBox Track Sessionon 29-05-2026 21-38.csv,6,42.828,3,L,32.85771428571425,29.059168831168797,29.059168831168797,219.7490472487744,-0.3832770562770559,35.10242342598059,3.6000000000000227,0.0,0.30000000000000004,0.7972943722943714,0.913075427576143,6.758787528347428,29.059168831168797,219.7490472487744
RaceBox Track Sessionon 29-05-2026 21-38.csv,6,42.828,4,L,29.912259740259703,26.27844155844153,37.924675324675285,225.093910680353,-0.3690303030303026,8.74349978733619,1.1999999999999886,0.0,2.6,1.1286493506493493,0.7896856958604004,6.758787528347428,37.248311688311645,264.2579172244486
RaceBox Track Sessionon 29-05-2026 21-38.csv,6,42.828,5,L,42.13542857142852,31.463376623376593,40.27496103896099,273.6771473267312,-0.5491168831168824,8.413838973651423,0.8999999999999773,0.0,1.0,0.6652770562770555,0.5906165732410338,4.262966697995492,40.49781818181813,311.74242397928646
RaceBox Track Sessionon 29-05-2026 21-38.csv,6,42.828,6,L,43.8520519480519,28.744519480519447,37.28867532467528,323.3177284039944,-0.6936406926406917,17.569756526903234,1.7999999999999545,0.39999999999997726,1.1,0.955064935064934,0.6033312965017968,3.6826447217066187,54.80914285714279,424.36546973607346
RaceBox Track Sessionon 29-05-2026 21-38.csv,7,42.901,1,R,45.296415584415534,25.75153246753244,33.04192207792204,30.147209972942033,-0.41443290043289993,28.67040139645496,2.6999999999999886,0.8000000000000114,3.4000000000000004,1.0475541125541112,0.8463796903749714,3.499385150249015,50.12493506493501,119.70207789017145
RaceBox Track Sessionon 29-05-2026 21-38.csv,7,42.901,2,L,42.883948051948,26.18555844155841,28.57464935064932,153.03841865115206,-0.4783376623376618,20.491000870447976,2.3999999999999773,0.0,3.3000000000000003,1.2403376623376607,0.5252485599697754,7.967428035352087,28.57464935064932,160.94387140949053
RaceBox Track Sessionon 29-05-2026 21-38.csv,7,42.901,3,L,42.79994805194801,27.46285714285711,28.336363636363604,209.33564942800695,-0.3697359307359303,0.0,0.0,0.0,0.4,0.8034329004328995,0.8926560915582229,7.365289443416907,28.336363636363604,219.7490472487744
RaceBox Track Sessionon 29-05-2026 21-38.csv,7,42.901,4,L,27.46285714285711,24.691324675324648,36.89329870129866,224.3580508431215,-0.8437359307359298,6.275194731470748,1.0,0.5999999999999659,2.0,1.1716709956709943,0.8244946040435246,7.365289443416907,41.04202597402592,260.8492636378222
RaceBox Track Sessionon 29-05-2026 21-38.csv,7,42.901,5,L,41.76327272727268,31.250961038961,40.23506493506489,273.6771473267312,-0.632701298701298,0.0,0.0,0.0,0.4,0.7453333333333325,0.5872617021839304,4.585852609615646,39.96171428571424,311.74242397928646
RaceBox Track Sessionon 29-05-2026 21-38.csv,7,42.901,6,L,44.58763636363631,29.187896103896072,37.34664935064931,324.1541069882232,-0.632701298701298,23.279592416487105,2.2999999999999545,0.6999999999999886,0.30000000000000004,1.000242424242423,0.6089276641166906,4.585852609615646,54.90779220779214,421.3645113539617
RaceBox Track Sessionon 29-05-2026 21-38.csv,8,42.961,1,R,46.386545454545406,24.066701298701272,34.924051948051904,30.147209972942033,-0.5304415584415578,0.0,0.0,0.5999999999999659,4.7,1.0429826839826828,0.8594197144577906,4.843288674283385,49.39262337662332,118.31700522245038
